X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1.462107937044974,0.16263367021512987,-0.5110851132672052,0.8884061688931036,1.693809113288081,-4.582325098385276,-3.6364966938767482,1.6115140359551463,10.49018140150617,-5.504884703601519
-2.060140709497654,-0.6678640008987455,1.8848442814852133,0.6411704174318755,0.19686977925029145,-2.0873512032395,-5.969630444548117,-0.2028328360880558,13.24809240549135,-2.256147227432483
-0.3224172040135075,-1.3021951435184231,2.79234784899026,2.5266015034636684,0.1698692553475717,-1.332960142245228,-7.689159329614772,1.3626613784389465,12.872114253948364,-1.8668847188040563
-0.38405435466841564,1.258197596271658,-2.4689882100648455,-0.8258810600470151,-1.1640079711612021,0.8044594713124109,4.555324684823861,-0.5161490422310557,-9.65504191040614,2.1835907690377234
1.1337694423354374,1.1903745392782432,-2.797702305808643,-0.622568395814755,0.6933662256603845,-1.3876908516807043,4.22629846275246,-0.7117702976643941,-7.729033133813847,-3.6596404855992937
-1.0998912673140309,0.1273189914820908,-0.12279743410107694,-0.3740444084011135,-0.7580673285562323,1.2237947533362905,1.1346007659295338,-1.6674140969461102,-2.825443352195866,2.1942852785987483
-0.17242820755043575,0.6160339761661661,-3.2646795692381216,0.9893345878841177,-0.8088471964721285,0.754791416970404,3.7191721771371875,0.6905011132620391,-7.576776742384686,1.2882389460812766
-0.8778584179213718,-1.2135195570831707,1.978162274230644,-1.1439996261635086,0.5574394528580334,0.23408762057492516,-2.266024655654411,0.12831546741097336,2.817662361395527,1.502364951067158
0.04221374671559283,-1.9579330066376002,2.1110266350392672,1.0152463604044928,0.18103874435787085,-1.5840611907907518,-4.024266015293217,1.1421282088505273,11.362725044541437,-0.5206038466679439
0.5828152137158222,-1.367467028794763,3.004007289232722,0.7761607644225256,1.1071754509490623,-2.4521958071135095,-6.728353947717421,0.9264342511821573,16.193711354902522,-1.6278521100350047
-1.1006191772129212,0.008121166041106298,0.3384218697412376,-1.5368418950995832,1.4428769284963092,-2.9961372226266185,-2.918163813620609,-0.5381410660335622,9.018801075434213,-4.9526123718846335
1.1447237098396141,-0.9013238998557322,1.0061701951904773,-0.08205314571922784,-0.5396815622024924,1.12862181332942,-0.0946218106455673,0.8503614692376936,-0.6405128551854662,2.4641500276218196
